observation_id,replicate,trial_seed,state,age,effect,effect_rms,effect_ee6_rms,effect_gripper_abs
rep_05_S8_age_11,5,42005,S8,11,hidden_effect_at_fresh_ref,0.02112469925079027,0.022816221944328103,0.0005390048027038574
rep_05_S8_age_11,5,42005,S8,11,ref_effect_at_stale_hidden,0.10110208081455706,0.10902999945184666,0.01503896713256836
rep_05_S8_age_11,5,42005,S8,11,ref_effect_at_fresh_hidden,0.2631347505071264,0.283720280500341,0.041183650493621826
rep_05_S8_age_11,5,42005,S8,11,hidden_ref_interaction,0.17426051815068766,0.1879199975321827,0.026144683361053467
rep_05_S12_age_08,5,42005,S12,8,hidden_effect_at_empty_ref,0.7477590028241287,0.10058438743288647,1.9629827737808228
rep_05_S12_age_08,5,42005,S12,8,hidden_effect_at_fresh_ref,0.014927510451245664,0.016123554084549407,0.0
rep_05_S12_age_08,5,42005,S12,8,ref_effect_at_stale_hidden,0.11988126963815524,0.1293755082278099,0.013133883476257324
rep_05_S12_age_08,5,42005,S12,8,ref_effect_at_fresh_hidden,0.7650503078818633,0.17892119868908835,1.97611665725708
rep_05_S12_age_08,5,42005,S12,8,hidden_ref_interaction,0.7466545915906956,0.09050799581991471,1.9629827737808228
rep_05_S12_age_09,5,42005,S12,9,hidden_effect_at_empty_ref,0.7501067851719461,0.10849466707528575,1.9667218327522278
rep_05_S12_age_09,5,42005,S12,9,hidden_effect_at_fresh_ref,0.01719366952985012,0.018571285646179134,0.0
rep_05_S12_age_09,5,42005,S12,9,ref_effect_at_stale_hidden,0.09202168878542832,0.09925027234087028,0.01312398910522461
rep_05_S12_age_09,5,42005,S12,9,ref_effect_at_fresh_hidden,0.7651227564098205,0.1722886861765836,1.9798458218574524
rep_05_S12_age_09,5,42005,S12,9,hidden_ref_interaction,0.7490542588345324,0.0996503983290021,1.9667218327522278
rep_05_S12_age_10,5,42005,S12,10,hidden_effect_at_empty_ref,0.06131918715311611,0.0661887065085653,0.005884706974029541
rep_05_S12_age_10,5,42005,S12,10,hidden_effect_at_fresh_ref,0.015765970031384524,0.01702815964300459,0.0004597306251525879
rep_05_S12_age_10,5,42005,S12,10,ref_effect_at_stale_hidden,0.14380952052723892,0.15524635920155855,0.012635469436645508
rep_05_S12_age_10,5,42005,S12,10,ref_effect_at_fresh_hidden,0.19324881971170252,0.20871182406578134,0.007210493087768555
rep_05_S12_age_10,5,42005,S12,10,hidden_ref_interaction,0.05578344339388026,0.060212287685269344,0.005424976348876953
rep_05_S12_age_11,5,42005,S12,11,hidden_effect_at_empty_ref,0.7505727962810976,0.12121861777810791,1.9635052680969238
rep_05_S12_age_11,5,42005,S12,11,hidden_effect_at_fresh_ref,0.018534641960590455,0.02001969726000575,3.159046173095703e-05
rep_05_S12_age_11,5,42005,S12,11,ref_effect_at_stale_hidden,0.08860086899347965,0.09554984751359828,0.013120889663696289
rep_05_S12_age_11,5,42005,S12,11,ref_effect_at_fresh_hidden,0.7633097783657565,0.16909890634673927,1.9765945672988892
rep_05_S12_age_11,5,42005,S12,11,hidden_ref_interaction,0.749283833292383,0.1116206052266818,1.9634736776351929
rep_06_S8_age_08,6,42006,S8,8,hidden_effect_at_empty_ref,0.02599479135588139,0.028048945260960127,0.0031055212020874023
rep_06_S8_age_08,6,42006,S8,8,hidden_effect_at_fresh_ref,0.020423112884591182,0.02205948314322467,0.0
rep_06_S8_age_08,6,42006,S8,8,ref_effect_at_stale_hidden,0.7608496012782976,0.13925783573773934,1.9839073419570923
rep_06_S8_age_08,6,42006,S8,8,ref_effect_at_fresh_hidden,0.7596032734299143,0.13868674409843296,1.9808018207550049
rep_06_S8_age_08,6,42006,S8,8,hidden_ref_interaction,0.03633146837748669,0.0392219855423664,0.0031055212020874023
rep_06_S8_age_09,6,42006,S8,9,hidden_effect_at_empty_ref,0.1502810064500162,0.16187788211295806,0.029393434524536133
rep_06_S8_age_09,6,42006,S8,9,hidden_effect_at_fresh_ref,0.023355926549923398,0.025225655085446788,0.000702202320098877
rep_06_S8_age_09,6,42006,S8,9,ref_effect_at_stale_hidden,0.11528883720475541,0.12439252201612407,0.014128506183624268
rep_06_S8_age_09,6,42006,S8,9,ref_effect_at_fresh_hidden,0.2597177360066825,0.27998201929750055,0.04281973838806152
rep_06_S8_age_09,6,42006,S8,9,hidden_ref_interaction,0.15605114123050404,0.16814702096181092,0.028691232204437256
rep_06_S8_age_10,6,42006,S8,10,hidden_effect_at_empty_ref,0.1328577427093177,0.14312860998042143,0.025366604328155518
rep_06_S8_age_10,6,42006,S8,10,hidden_effect_at_fresh_ref,0.02070346405042987,0.02235765798903449,0.0011156797409057617
rep_06_S8_age_10,6,42006,S8,10,ref_effect_at_stale_hidden,0.10279834460634302,0.1108663410130597,0.014980792999267578
rep_06_S8_age_10,6,42006,S8,10,ref_effect_at_fresh_hidden,0.23394584344309766,0.25218230045786594,0.039231717586517334
rep_06_S8_age_10,6,42006,S8,10,hidden_ref_interaction,0.1419066482648593,0.1529566226140759,0.024250924587249756
rep_06_S8_age_11,6,42006,S8,11,hidden_effect_at_empty_ref,0.17542413893341555,0.18912397062845196,0.028427839279174805
rep_06_S8_age_11,6,42006,S8,11,hidden_effect_at_fresh_ref,0.030514170281659526,0.03295837065503141,0.0005262494087219238
rep_06_S8_age_11,6,42006,S8,11,ref_effect_at_stale_hidden,0.09310677945327163,0.10037966948237728,0.015021264553070068
rep_06_S8_age_11,6,42006,S8,11,ref_effect_at_fresh_hidden,0.26618141086552083,0.2869742825297102,0.04292285442352295
rep_06_S8_age_11,6,42006,S8,11,hidden_ref_interaction,0.19423514505631925,0.209488481110556,0.02790158987045288
rep_06_S12_age_08,6,42006,S12,8,hidden_effect_at_empty_ref,0.7494629465793415,0.10100716344006098,1.967396318912506
rep_06_S12_age_08,6,42006,S12,8,hidden_effect_at_fresh_ref,0.01289302891786914,0.01392605113607249,4.4286251068115234e-05
rep_06_S12_age_08,6,42006,S12,8,ref_effect_at_stale_hidden,0.120021759366122,0.12952762319355693,0.013119757175445557
rep_06_S12_age_08,6,42006,S12,8,ref_effect_at_fresh_hidden,0.7663668364567723,0.1772980293539941,1.9805603623390198
rep_06_S12_age_08,6,42006,S12,8,hidden_ref_interaction,0.7483152228413067,0.09037622687579373,1.9674406051635742
rep_06_S12_age_09,6,42006,S12,9,hidden_effect_at_empty_ref,0.7580296134143408,0.1659025363579655,1.963955283164978
rep_06_S12_age_09,6,42006,S12,9,hidden_effect_at_fresh_ref,0.016497067393606863,0.017818869343687548,0.0
rep_06_S12_age_09,6,42006,S12,9,ref_effect_at_stale_hidden,0.13846668508074655,0.14946474074780564,0.013149440288543701
rep_06_S12_age_09,6,42006,S12,9,ref_effect_at_fresh_hidden,0.7898095281650189,0.27617945493209123,1.9771047234535217
rep_06_S12_age_09,6,42006,S12,9,hidden_ref_interaction,0.7562913071595386,0.1563731832955794,1.963955283164978
rep_06_S12_age_10,6,42006,S12,10,hidden_effect_at_empty_ref,0.7479117936232978,0.07808008607628249,1.9695241451263428
rep_06_S12_age_10,6,42006,S12,10,hidden_effect_at_fresh_ref,0.015653132934092987,0.016906833848942267,0.0003127455711364746
rep_06_S12_age_10,6,42006,S12,10,ref_effect_at_stale_hidden,0.1085579516692136,0.11713929373739775,0.012810826301574707
rep_06_S12_age_10,6,42006,S12,10,ref_effect_at_fresh_hidden,0.7594273184382703,0.13305199122325134,1.982647716999054
rep_06_S12_age_10,6,42006,S12,10,hidden_ref_interaction,0.747269884685338,0.0690755479538588,1.9698368906974792
rep_06_S12_age_11,6,42006,S12,11,hidden_effect_at_empty_ref,0.752410124733206,0.1262794978559601,1.966511607170105
rep_06_S12_age_11,6,42006,S12,11,hidden_effect_at_fresh_ref,0.02228325342777216,0.02406866456371658,0.0
rep_06_S12_age_11,6,42006,S12,11,ref_effect_at_stale_hidden,0.11844844106768074,0.12782650427330802,0.01313549280166626
rep_06_S12_age_11,6,42006,S12,11,ref_effect_at_fresh_hidden,0.7729526632474717,0.20943897158952662,1.9796470999717712
rep_06_S12_age_11,6,42006,S12,11,hidden_ref_interaction,0.7517250579126932,0.12142627236458048,1.966511607170105
rep_07_S8_age_08,7,42007,S8,8,hidden_effect_at_empty_ref,0.04139394668184325,0.04468609020302878,0.003623783588409424
rep_07_S8_age_08,7,42007,S8,8,hidden_effect_at_fresh_ref,0.02157662106737144,0.02330541438090642,0.0
rep_07_S8_age_08,7,42007,S8,8,ref_effect_at_stale_hidden,0.7608746308268406,0.13941587689218923,1.98390793800354
rep_07_S8_age_08,7,42007,S8,8,ref_effect_at_fresh_hidden,0.7631463003160037,0.16084184653170971,1.9802841544151306
rep_07_S8_age_08,7,42007,S8,8,hidden_ref_interaction,0.04942491110821653,0.0533645029629405,0.003623783588409424
rep_07_S8_age_09,7,42007,S8,9,hidden_effect_at_empty_ref,0.13600735385596838,0.146617662724713,0.02248483896255493
rep_07_S8_age_09,7,42007,S8,9,hidden_effect_at_fresh_ref,0.02163349513010103,0.023366615888918734,0.0002536773681640625
rep_07_S8_age_09,7,42007,S8,9,ref_effect_at_stale_hidden,0.7585332239775581,0.12548709041281364,1.9832111597061157
rep_07_S8_age_09,7,42007,S8,9,ref_effect_at_fresh_hidden,0.7660470083120705,0.20989804953190902,1.9604726433753967
rep_07_S8_age_09,7,42007,S8,9,hidden_ref_interaction,0.1315916506715452,0.14183176510706355,0.022738516330718994
rep_07_S8_age_10,7,42007,S8,10,hidden_effect_at_empty_ref,0.1431458813992171,0.1543431348172034,0.02245849370956421
rep_07_S8_age_10,7,42007,S8,10,hidden_effect_at_fresh_ref,0.020833748359784316,0.02249990258959148,0.0009174942970275879
rep_07_S8_age_10,7,42007,S8,10,ref_effect_at_stale_hidden,0.10213485780459633,0.11015197092558096,0.014831185340881348
rep_07_S8_age_10,7,42007,S8,10,ref_effect_at_fresh_hidden,0.23756247462393942,0.25616679775178136,0.03637218475341797
rep_07_S8_age_10,7,42007,S8,10,hidden_ref_interaction,0.15329098291719212,0.16533948079146196,0.02154099941253662
rep_07_S8_age_11,7,42007,S8,11,hidden_effect_at_empty_ref,0.17281049607945304,0.18637872572848463,0.024941861629486084
rep_07_S8_age_11,7,42007,S8,11,hidden_effect_at_fresh_ref,0.020063597785428613,0.021666102072185466,0.0011470913887023926
rep_07_S8_age_11,7,42007,S8,11,ref_effect_at_stale_hidden,0.10616340864972754,0.11449095924567124,0.015671849250793457
rep_07_S8_age_11,7,42007,S8,11,ref_effect_at_fresh_hidden,0.2699083452791404,0.29108875791448124,0.03946661949157715
rep_07_S8_age_11,7,42007,S8,11,hidden_ref_interaction,0.1885790630298516,0.20345689551749677,0.02379477024078369
rep_07_S12_age_08,7,42007,S12,8,hidden_effect_at_empty_ref,0.7520386218070153,0.11970068700809952,1.9679850339889526
rep_07_S12_age_08,7,42007,S12,8,hidden_effect_at_fresh_ref,0.015040787700984272,0.016245198125665383,0.0003718733787536621
rep_07_S12_age_08,7,42007,S12,8,ref_effect_at_stale_hidden,0.12028197446031243,0.12981460346850004,0.01277834177017212
rep_07_S12_age_08,7,42007,S12,8,ref_effect_at_fresh_hidden,0.7738063784542233,0.2107673693824867,1.9811352491378784
rep_07_S12_age_08,7,42007,S12,8,hidden_ref_interaction,0.7507723324655214,0.10892256545200252,1.9683569073677063
rep_07_S12_age_09,7,42007,S12,9,hidden_effect_at_empty_ref,0.7547147730726246,0.1415139280073677,1.9664698243141174
rep_07_S12_age_09,7,42007,S12,9,hidden_effect_at_fresh_ref,0.014378337799371426,0.015530379825307085,0.0
rep_07_S12_age_09,7,42007,S12,9,ref_effect_at_stale_hidden,0.09761826537858356,0.10530315067505978,0.013143777847290039
rep_07_S12_age_09,7,42007,S12,9,ref_effect_at_fresh_hidden,0.7754120727828004,0.21983977667791363,1.9796136021614075
rep_07_S12_age_09,7,42007,S12,9,hidden_ref_interaction,0.753869157426922,0.13615394210172865,1.9664698243141174
rep_07_S12_age_10,7,42007,S12,10,hidden_effect_at_empty_ref,0.7524589666908668,0.12251096591853612,1.9680721163749695
rep_07_S12_age_10,7,42007,S12,10,hidden_effect_at_fresh_ref,0.019154250449677553,0.020688923981714884,8.785724639892578e-05
rep_07_S12_age_10,7,42007,S12,10,ref_effect_at_stale_hidden,0.11137097273667224,0.12017612413234338,0.013063311576843262
rep_07_S12_age_10,7,42007,S12,10,ref_effect_at_fresh_hidden,0.7700237571359294,0.1937826961936728,1.9812232851982117
rep_07_S12_age_10,7,42007,S12,10,hidden_ref_interaction,0.7512866024111596,0.11355412143721123,1.9681599736213684
rep_07_S12_age_11,7,42007,S12,11,hidden_effect_at_empty_ref,0.7483897270731807,0.12231750145048703,1.9572533965110779
rep_07_S12_age_11,7,42007,S12,11,hidden_effect_at_fresh_ref,0.013276857274968456,0.01434046643513398,0.00017523765563964844
rep_07_S12_age_11,7,42007,S12,11,ref_effect_at_stale_hidden,0.11911179424969162,0.1285557053367131,0.012406468391418457
rep_07_S12_age_11,7,42007,S12,11,ref_effect_at_fresh_hidden,0.7678651786302129,0.20292371169129797,1.969835102558136
rep_07_S12_age_11,7,42007,S12,11,hidden_ref_interaction,0.747885648607525,0.11818329400829596,1.9574286341667175
rep_08_S8_age_08,8,42008,S8,8,hidden_effect_at_empty_ref,0.058465381588674904,0.06312046512361234,0.004716694355010986
rep_08_S8_age_08,8,42008,S8,8,hidden_effect_at_fresh_ref,0.028507763547556908,0.030791903907206684,0.0
rep_08_S8_age_08,8,42008,S8,8,ref_effect_at_stale_hidden,0.762586647014102,0.14993105329529807,1.983908474445343
rep_08_S8_age_08,8,42008,S8,8,ref_effect_at_fresh_hidden,0.7646066035575402,0.1708618862558515,1.979191780090332
rep_08_S8_age_08,8,42008,S8,8,hidden_ref_interaction,0.06876383902425724,0.07424846990100105,0.004716694355010986
rep_08_S8_age_09,8,42008,S8,9,hidden_effect_at_empty_ref,0.08694319691587936,0.09368451841671831,0.015909194946289062
rep_08_S8_age_09,8,42008,S8,9,hidden_effect_at_fresh_ref,0.02514547810115658,0.027158319746355804,0.0007870793342590332
rep_08_S8_age_09,8,42008,S8,9,ref_effect_at_stale_hidden,0.1275383031935551,0.13763055627379275,0.01446068286895752
rep_08_S8_age_09,8,42008,S8,9,ref_effect_at_fresh_hidden,0.1971542403613124,0.21260817618377878,0.02958279848098755
rep_08_S8_age_09,8,42008,S8,9,hidden_ref_interaction,0.10010820360024093,0.10795283585582442,0.01512211561203003
rep_08_S8_age_10,8,42008,S8,10,hidden_effect_at_empty_ref,0.16546860336508404,0.17851948616964824,0.021065831184387207
rep_08_S8_age_10,8,42008,S8,10,hidden_effect_at_fresh_ref,0.017735676391872734,0.019152286117238626,0.001009523868560791
rep_08_S8_age_10,8,42008,S8,10,ref_effect_at_stale_hidden,0.11437178814118414,0.12337287886812097,0.015528619289398193
rep_08_S8_age_10,8,42008,S8,10,ref_effect_at_fresh_hidden,0.2599904770429543,0.2804457909797844,0.03558492660522461
rep_08_S8_age_10,8,42008,S8,10,hidden_ref_interaction,0.17893491607071793,0.1930982797530389,0.020056307315826416
rep_08_S8_age_11,8,42008,S8,11,hidden_effect_at_empty_ref,0.13577457403445337,0.14639127745328828,0.021464109420776367
rep_08_S8_age_11,8,42008,S8,11,hidden_effect_at_fresh_ref,0.023453082806514508,0.025323785902326375,0.0016015172004699707
rep_08_S8_age_11,8,42008,S8,11,ref_effect_at_stale_hidden,0.08899073004572551,0.0958993339220593,0.015979886054992676
rep_08_S8_age_11,8,42008,S8,11,ref_effect_at_fresh_hidden,0.19509446174057885,0.2102174508154227,0.03584247827529907
rep_08_S8_age_11,8,42008,S8,11,hidden_ref_interaction,0.14095528375498376,0.15203301262084812,0.019862592220306396
rep_08_S12_age_08,8,42008,S12,8,hidden_effect_at_empty_ref,0.7520391188061829,0.12053870130033467,1.9676794409751892
rep_08_S12_age_08,8,42008,S12,8,hidden_effect_at_fresh_ref,0.014872548759338262,0.016063519645796144,0.0003591179847717285
rep_08_S12_age_08,8,42008,S12,8,ref_effect_at_stale_hidden,0.12023474203765408,0.12976328603038897,0.012794137001037598
rep_08_S12_age_08,8,42008,S12,8,ref_effect_at_fresh_hidden,0.7741274148703673,0.21260864351707634,1.9808326959609985
rep_08_S12_age_08,8,42008,S12,8,hidden_ref_interaction,0.7507695987938797,0.1098553319587953,1.968038558959961
rep_08_S12_age_09,8,42008,S12,9,hidden_effect_at_empty_ref,0.7535125452613428,0.12962965860654174,1.9681577682495117
rep_08_S12_age_09,8,42008,S12,9,hidden_effect_at_fresh_ref,0.015493935137251568,0.01673536267041297,0.0
rep_08_S12_age_09,8,42008,S12,9,ref_effect_at_stale_hidden,0.09668253948368251,0.1042915249779407,0.013124823570251465
rep_08_S12_age_09,8,42008,S12,9,ref_effect_at_fresh_hidden,0.7723611289518909,0.20425118765988326,1.9812825918197632
rep_08_S12_age_09,8,42008,S12,9,hidden_ref_interaction,0.7525553506077713,0.12297146645855239,1.9681577682495117
rep_08_S12_age_10,8,42008,S12,10,hidden_effect_at_empty_ref,0.08777988832516405,0.09481311579228763,1.7881393432617188e-06
rep_08_S12_age_10,8,42008,S12,10,hidden_effect_at_fresh_ref,0.013099079112409642,0.014147715412555436,0.0003924369812011719
rep_08_S12_age_10,8,42008,S12,10,ref_effect_at_stale_hidden,0.14351567554020697,0.15492927297876213,0.012600243091583252
rep_08_S12_age_10,8,42008,S12,10,ref_effect_at_fresh_hidden,0.22180267034991863,0.23951552344137209,0.012994468212127686
rep_08_S12_age_10,8,42008,S12,10,hidden_ref_interaction,0.08601615749674546,0.09290792937104343,0.0003942251205444336
rep_08_S12_age_11,8,42008,S12,11,hidden_effect_at_empty_ref,0.7495903925553995,0.11779258876771485,1.9621288776397705
rep_08_S12_age_11,8,42008,S12,11,hidden_effect_at_fresh_ref,0.012954131801634997,0.013992061529899244,0.0
rep_08_S12_age_11,8,42008,S12,11,ref_effect_at_stale_hidden,0.11893177070376881,0.1283492702810323,0.013120651245117188
rep_08_S12_age_11,8,42008,S12,11,ref_effect_at_fresh_hidden,0.7678009128155151,0.19365647879789488,1.9752495288848877
rep_08_S12_age_11,8,42008,S12,11,hidden_ref_interaction,0.7484391795818577,0.10891794026103939,1.9621288776397705
rep_09_S8_age_08,9,42009,S8,8,hidden_effect_at_empty_ref,0.0644198793393753,0.06955469153349289,0.004723906517028809
rep_09_S8_age_08,9,42009,S8,8,hidden_effect_at_fresh_ref,0.014081464927285849,0.01520972047457738,0.0
rep_09_S8_age_08,9,42009,S8,8,ref_effect_at_stale_hidden,0.7608067427645833,0.138977579345299,1.9839102029800415
rep_09_S8_age_08,9,42009,S8,8,ref_effect_at_fresh_hidden,0.7652630503094652,0.17426720722100528,1.9791862964630127
rep_09_S8_age_08,9,42009,S8,8,hidden_ref_interaction,0.05999776732699684,0.06477629362761957,0.004723906517028809
rep_09_S8_age_09,9,42009,S8,9,hidden_effect_at_empty_ref,0.1290526906125913,0.13916957527243182,0.019317209720611572
rep_09_S8_age_09,9,42009,S8,9,hidden_effect_at_fresh_ref,0.02528693534708401,0.02730438435679495,0.0016814470291137695
rep_09_S8_age_09,9,42009,S8,9,ref_effect_at_stale_hidden,0.11531790885052065,0.12440247493598967,0.015221238136291504
rep_09_S8_age_09,9,42009,S8,9,ref_effect_at_fresh_hidden,0.23383168721121547,0.25221063389718146,0.03285700082778931
rep_09_S8_age_09,9,42009,S8,9,hidden_ref_interaction,0.14424957133566066,0.15564090705206762,0.017635762691497803
rep_09_S8_age_10,9,42009,S8,10,hidden_effect_at_empty_ref,0.13081574995322945,0.14096684144244456,0.023652076721191406
rep_09_S8_age_10,9,42009,S8,10,hidden_effect_at_fresh_ref,0.02099488477971526,0.022672149743622184,0.0011567473411560059
rep_09_S8_age_10,9,42009,S8,10,ref_effect_at_stale_hidden,0.10271951191781692,0.11077926963243015,0.015060126781463623
rep_09_S8_age_10,9,42009,S8,10,ref_effect_at_fresh_hidden,0.23040897516363412,0.2483974163057374,0.03755545616149902
rep_09_S8_age_10,9,42009,S8,10,hidden_ref_interaction,0.14030279338957402,0.15126581294006158,0.0224953293800354
rep_09_S8_age_11,9,42009,S8,11,hidden_effect_at_empty_ref,0.2231616958992008,0.24060289208790972,0.035629868507385254
rep_09_S8_age_11,9,42009,S8,11,hidden_effect_at_fresh_ref,0.0421049308208255,0.045478295596996045,0.0003523826599121094
rep_09_S8_age_11,9,42009,S8,11,ref_effect_at_stale_hidden,0.17229761713603106,0.18600885604872971,0.014474630355834961
rep_09_S8_age_11,9,42009,S8,11,ref_effect_at_fresh_hidden,0.4050075477310096,0.4369863695370247,0.049752116203308105
rep_09_S8_age_11,9,42009,S8,11,hidden_ref_interaction,0.2519527885774352,0.271758763334905,0.035277485847473145
rep_09_S12_age_08,9,42009,S12,8,hidden_effect_at_empty_ref,0.7475585106855996,0.07925720738534756,1.9683027863502502
rep_09_S12_age_08,9,42009,S12,8,hidden_effect_at_fresh_ref,0.0196763193385915,0.021252853922079925,0.0
rep_09_S12_age_08,9,42009,S12,8,ref_effect_at_stale_hidden,0.13191588900032197,0.14238416848902968,0.013156890869140625
rep_09_S12_age_08,9,42009,S12,8,ref_effect_at_fresh_hidden,0.763975748496493,0.16300826031680332,1.9814596772193909
rep_09_S12_age_08,9,42009,S12,8,hidden_ref_interaction,0.7463531170277369,0.06465932302585653,1.9683027863502502
rep_09_S12_age_09,9,42009,S12,9,hidden_effect_at_empty_ref,0.7575026088236989,0.1594852449960743,1.965720772743225
rep_09_S12_age_09,9,42009,S12,9,hidden_effect_at_fresh_ref,0.020346969031697405,0.021977235856461556,2.580881118774414e-05
rep_09_S12_age_09,9,42009,S12,9,ref_effect_at_stale_hidden,0.1036437522365248,0.11181968201535143,0.01312798261642456
rep_09_S12_age_09,9,42009,S12,9,ref_effect_at_fresh_hidden,0.777848276752499,0.23072026742555019,1.9788745641708374
rep_09_S12_age_09,9,42009,S12,9,hidden_ref_interaction,0.756636454934139,0.1545592937215623,1.9657465815544128
rep_09_S12_age_10,9,42009,S12,10,hidden_effect_at_empty_ref,0.7567762444775162,0.15899809396681716,1.9639983773231506
rep_09_S12_age_10,9,42009,S12,10,hidden_effect_at_fresh_ref,0.020284401066167128,0.021909657255389514,0.0
rep_09_S12_age_10,9,42009,S12,10,ref_effect_at_stale_hidden,0.11059861570059422,0.11933946458047011,0.013150274753570557
rep_09_S12_age_10,9,42009,S12,10,ref_effect_at_fresh_hidden,0.7819543322265327,0.24868026707873395,1.9771486520767212
rep_09_S12_age_10,9,42009,S12,10,hidden_ref_interaction,0.7554970569543853,0.1517349637466567,1.9639983773231506
rep_09_S12_age_11,9,42009,S12,11,hidden_effect_at_empty_ref,0.7524577668867913,0.13180383623011455,1.9644631147384644
rep_09_S12_age_11,9,42009,S12,11,hidden_effect_at_fresh_ref,0.01263461805668282,0.013646873633657968,0.00010979175567626953
rep_09_S12_age_11,9,42009,S12,11,ref_effect_at_stale_hidden,0.11994343419638212,0.1294448358230681,0.013007640838623047
rep_09_S12_age_11,9,42009,S12,11,ref_effect_at_fresh_hidden,0.7747504917606174,0.22016790948208764,1.9775805473327637
rep_09_S12_age_11,9,42009,S12,11,hidden_ref_interaction,0.7523006457067619,0.13047804782468245,1.9645729064941406
